"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-077191","20230711","20230721","株式会社タカラトミー","2023077191","28"
"2023-077192","20230711","20230721","董航","2023077192","28"
"2023-077193","20230711","20230721","石塚硝子株式会社","2023077193","1"
"2023-077194","20230711","20230721","株式会社メビウス製薬","2023077194","3,5"
"2023-077195","20230711","20230721","有限会社フューチャークリエイト","2023077195","31"
"2023-077196","20230711","20230721","有限会社フューチャークリエイト","2023077196","31"
"2023-077197","20230711","20230721","GREEN  FOX  GROUP合同会社","2023077197","9,18,35,38,39,41,42,43"
"2023-077198","20230711","20230721","株式会社円満計画","2023077198","35,44"
"2023-077199","20230711","20230721","松岡  健彦","2023077199","28"
"2023-077200","20230711","20230721","東莞市久弘健康科技有限公司","2023077200","25"
"2023-077201","20230711","20230721","株式会社トラストガイド","2023077201","35"
"2023-077202","20230711","20230721","株式会社トラストガイド","2023077202","35"
"2023-077203","20230629","20230721","学校法人深堀学園","2023077203","9,16,41"
"2023-077204","20230629","20230721","羽毛田  高嗣","2023077204","28"
"2023-077205","20230629","20230721","羽毛田  高嗣","2023077205","28"
"2023-077206","20230629","20230721","株式会社フィットベイト","2023077206","5,29,32"
"2023-077207","20230629","20230721","株式会社フィットベイト","2023077207","5,29,32"
"2023-077208","20230629","20230721","株式会社スパーク","2023077208","20"
"2023-077209","20230629","20230721","徐新竹","2023077209","3,25"
"2023-077210","20230629","20230721","株式会社プレオ","2023077210","1,3,16,19,21"
"2023-077211","20230629","20230721","アクトギンザ株式会社","2023077211","5"
"2023-077212","20230629","20230721","合同会社REGiNa","2023077212","32"
"2023-077213","20230629","20230721","東京都","2023077213","35,39,43"
"2023-077214","20230629","20230721","長谷川  哲","2023077214","5"
"2023-077215","20230629","20230721","會澤  和芳","2023077215","9,35,42,45"
"2023-077216","20230628","20230721","一般社団法人福島県交通安全協会","2023077216","14,16,24,25,41"
"2023-077217","20230628","20230721","株式会社GENUINE","2023077217","35,41"
"2023-077218","20230628","20230721","原田  幹寿","2023077218","35"
"2023-077219","20230628","20230721","上原  綾香","2023077219","35"
"2023-077220","20230628","20230721","ICHIGOOJI株式会社","2023077220","3,5"
"2023-077221","20230628","20230721","TSSK合同会社","2023077221","20"
"2023-077222","20230628","20230721","株式会社ねこねこネットワーク","2023077222","9,36,42"
"2023-077223","20230627","20230721","OACS株式会社","2023077223","37"
"2023-077224","20230628","20230721","碓永  信一","2023077224","30"
"2023-077225","20230628","20230721","株式会社ホームズ","2023077225","37,42"
"2023-077226","20230628","20230721","株式会社ティナ・コンサルティング","2023077226","41"
"2023-077227","20230628","20230721","CLASSIX株式会社","2023077227","38,41,43"
"2023-077228","20230628","20230721","萩原株式会社","2023077228","35,41"
"2023-077229","20230627","20230721","合同会社慶美","2023077229","14,16,20,25,28,41"
"2023-077230","20230628","20230721","幸南食糧株式会社","2023077230","35,29,30"
"2023-077231","20230628","20230721","株式会社 鈴木屋","2023077231","30"
"2023-077232","20230628","20230721","株式会社 鈴木屋","2023077232","30"
"2023-077233","20230628","20230721","株式会社ティー・エム・ピー","2023077233","7,9"
