"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-134762","20231205","20231214","ターナー,エンターテインメント,カンパニー","2023134762","14,18,20,21,25,28,41"
"2023-134763","20231205","20231214","ターナー,エンターテインメント,カンパニー","2023134763","14,18,20,21,25,28,41"
"2023-134764","20231205","20231214","ターナー,エンターテインメント,カンパニー","2023134764","14,18,20,21,25,28,41"
"2023-134765","20231205","20231214","トヨタ自動車株式会社","2023134765","12"
"2023-134766","20231205","20231214","トヨタ自動車株式会社","2023134766","12"
"2023-134767","20231205","20231214","トヨタ自動車株式会社","2023134767","12"
"2023-134768","20231205","20231214","株式会社グローバルアイ・テック","2023134768","24,25"
"2023-134769","20231205","20231214","株式会社昊成","2023134769","12"
"2023-134770","20231205","20231214","川田  悠司","2023134770","30"
"2023-134771","20231205","20231214","高田  康太","2023134771","45"
"2023-134772","20231205","20231214","中川  智映子","2023134772","40"
"2023-134773","20231205","20231214","正林  真之","2023134773","2,3,9,10,20,21,24,25"
"2023-134774","20231122","20231214","桑畑  亮嗣","2023134774","10,44"
"2023-134775","20231122","20231214","株式会社コンジーニアル","2023134775","9,16,35,41"
"2023-134776","20231122","20231214","トラヴィスマシュー  エルエルシー","2023134776","25,28"
"2023-134777","20231122","20231214","山田  重紀","2023134777","14,16,20,21,26,32,35,41"
"2023-134778","20231122","20231214","株式会社ロボット","2023134778","25"
"2023-134779","20231122","20231214","株式会社ロボット","2023134779","25"
"2023-134780","20231122","20231214","株式会社オールウェイズ","2023134780","25"
"2023-134781","20231122","20231214","株式会社オールウェイズ","2023134781","25"
"2023-134782","20231122","20231214","株式会社ロボット","2023134782","25"
"2023-134783","20231122","20231214","株式会社ロボット","2023134783","25"
"2023-134784","20231122","20231214","株式会社ロボット","2023134784","25"
"2023-134785","20231122","20231214","株式会社ロボット","2023134785","25"
"2023-134786","20231122","20231214","株式会社ロボット","2023134786","25"
"2023-134787","20231122","20231214","馬頭  里子","2023134787","32"
"2023-134788","20231122","20231214","▲キン▼楊国際株式会社","2023134788","35"
"2023-134789","20231122","20231214","道川  智行","2023134789","29,31"
"2023-134790","20231121","20231214","株式会社花福","2023134790","45"
"2023-134791","20231121","20231214","合同会社Opligence","2023134791","9,45"
"2023-134792","20231119","20231214","有限会社パシフィックアソシエイツカンパニー","2023134792","3,5,34"
"2023-134793","20231121","20231214","地鶏食堂株式会社","2023134793","43"
"2023-134794","20231121","20231214","寺田  朋広","2023134794","35"
"2023-134795","20231120","20231214","株式会社万立","2023134795","3"
"2023-134796","20231122","20231214","結城市","2023134796","14,24,25,28,29,30,32,33"
"2023-134797","20231121","20231214","福田  恵巳","2023134797","1,20,35"
"2023-134798","20231121","20231214","福田  恵巳","2023134798","41"
"2023-134799","20231121","20231214","株式会社ジェイエスピー","2023134799","9,12,22"
"2023-134800","20231121","20231214","株式会社ジェイエスピー","2023134800","9,12,22"
"2023-134801","20231121","20231214","すこやかフーズ株式会社","2023134801","30,43"
"2023-134802","20231121","20231214","すこやかフーズ株式会社","2023134802","30,43"
"2023-134803","20231121","20231214","すこやかフーズ株式会社","2023134803","30,43"
"2023-134804","20231121","20231214","株式会社サトーゴーセー","2023134804","22"
"2023-134805","20231121","20231214","株式会社サトーゴーセー","2023134805","22"
"2023-134806","20231121","20231214","株式会社サトーゴーセー","2023134806","22"
"2023-134807","20231121","20231214","平山  美帆","2023134807","41"
"2023-134808","20231121","20231214","平山  美帆","2023134808","41"
"2023-134809","20231121","20231214","平山  美帆","2023134809","41"
"2023-134810","20231121","20231214","平山  美帆","2023134810","35,41"
"2023-134811","20231120","20231214","梅川  雅弘","2023134811","35"
"2023-134812","20231120","20231214","梅川  雅弘","2023134812","35"
"2023-134813","20231119","20231214","梅川  雅弘","2023134813","35"
"2023-134814","20231119","20231214","梅川  雅弘","2023134814","35"
"2023-134815","20231122","20231214","LDT株式会社","2023134815","45"
"2023-134816","20231120","20231214","株式会社リマーカブル","2023134816","28"
"2023-134817","20231121","20231214","富永  康太","2023134817","41"
"2023-134818","20231121","20231214","株式会社CLIFF","2023134818","3"
"2023-134819","20231121","20231214","折方  薫","2023134819","41"
"2023-134820","20231119","20231214","有限会社パシフィックアソシエイツカンパニー","2023134820","3,5,34"
"2023-134821","20231121","20231214","有限会社藤三郎紐","2023134821","26"
"2023-134822","20231121","20231214","株式会社野の香","2023134822","31"
"2023-134823","20231121","20231214","雨宮  哲也","2023134823","25"
"2023-134824","20231121","20231214","山田  一也","2023134824","43"
"2023-134825","20231121","20231214","PURETREE株式会社","2023134825","18,25,35"
"2023-134826","20231121","20231214","中村  和子","2023134826","41"
"2023-134827","20231121","20231214","株式会社miso","2023134827","9,16,41"
"2023-134828","20231120","20231214","入江  槙子","2023134828","41,43"
"2023-134829","20231121","20231214","渡部  豪","2023134829","35,36"
"2023-134830","20231121","20231214","株式会社エスプリワークス","2023134830","35,35,43,43"
"2023-134831","20231121","20231214","株式会社モータートレード","2023134831","35"
"2023-134832","20231121","20231214","株式会社ジャパンシステムイノベーション","2023134832","14,35"
"2023-134833","20231121","20231214","鈴木  茉璃那","2023134833","41,44"
"2023-134834","20231121","20231214","株式会社日小田コンサルティング","2023134834","35,41"
"2023-134835","20231121","20231214","株式会社 守屋","2023134835","29"
"2023-134836","20231121","20231214","菊地  郁子","2023134836","41"
"2023-134837","20231121","20231214","遠山  直樹","2023134837","36"
"2023-134838","20231121","20231214","サンワード株式会社","2023134838","18"
"2023-134839","20231121","20231214","宮木  佑","2023134839","42"
"2023-134840","20231121","20231214","株式会社三木","2023134840","28"
"2023-134841","20231121","20231214","有限会社デザインスタジオレオ","2023134841","16"
"2023-134842","20231121","20231214","有限会社パレット","2023134842","30"
"2023-134843","20231121","20231214","そらみつ株式会社","2023134843","30"
"2023-134844","20231121","20231214","株式会社ケージェイ","2023134844","18,25,26,27"
"2023-134845","20231205","20231214","昭和電機株式会社","2023134845","7,9,10,11,12,28,35"
"2023-134846","20231205","20231214","昭和電機株式会社","2023134846","7,9,10,11,12,28,35"
"2023-134847","20231205","20231214","レジェンダ・コーポレーション株式会社","2023134847","35,42"
"2023-134848","20231205","20231214","レジェンダ・コーポレーション株式会社","2023134848","35,42"
"2023-134849","20231205","20231214","株式会社コーセー","2023134849","3"
