"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-071313","20230627","20230706","東芝デジタルソリューションズ株式会社","2023071313","9,35,42"
"2023-071314","20230627","20230706","第一カッター興業株式会社","2023071314","37"
"2023-071315","20230627","20230706","WHILL株式会社","2023071315","12"
"2023-071316","20230627","20230706","WHILL株式会社","2023071316","12"
"2023-071317","20230627","20230706","WHILL株式会社","2023071317","12"
"2023-071318","20230627","20230706","寧波安昵進出口有限公司","2023071318","16"
"2023-071319","20230627","20230706","寧波安昵進出口有限公司","2023071319","16"
"2023-071320","20230627","20230706","寧波安昵進出口有限公司","2023071320","16"
"2023-071321","20230627","20230706","浙江彩虹時代科技有限公司","2023071321","17"
"2023-071322","20230627","20230706","いろは出版株式会社","2023071322","16"
"2023-071323","20230627","20230706","東芝ライフスタイル株式会社","2023071323","7"
"2023-071324","20230627","20230706","東芝ライフスタイル株式会社","2023071324","7"
"2023-071325","20230627","20230706","東芝ライフスタイル株式会社","2023071325","7"
"2023-071326","20230627","20230706","第一カッター興業株式会社","2023071326","37"
"2023-071327","20230627","20230706","第一カッター興業株式会社","2023071327","37,42"
"2023-071328","20230627","20230706","ユーアールエー株式会社","2023071328","31"
"2023-071329","20230627","20230706","株式会社ノエビア","2023071329","3"
"2023-071330","20230615","20230706","竹井  祐貴","2023071330","30"
"2023-071331","20230615","20230706","TOGUNCommunications株式会社","2023071331","5"
"2023-071332","20230615","20230706","鬼頭  清仁","2023071332","3"
"2023-071333","20230615","20230706","株式会社Y2S","2023071333","9,42"
"2023-071334","20230615","20230706","株式会社Y2S","2023071334","9,42"
"2023-071335","20230615","20230706","伊賀  康将","2023071335","30"
"2023-071336","20230615","20230706","株式会社MCソリューションズ","2023071336","35,37,38"
"2023-071337","20230615","20230706","モダンデコ株式会社","2023071337","39"
"2023-071338","20230615","20230706","田中  勝典","2023071338","25"
"2023-071339","20230627","20230706","株式会社ユニソン","2023071339","19"
"2023-071340","20230627","20230706","株式会社ビージーエム","2023071340","16"
"2023-071341","20230627","20230706","株式会社スリックス","2023071341","9,42,44"
"2023-071342","20230627","20230706","株式会社スリックス","2023071342","9,42,44"
"2023-071343","20230613","20230706","姉帯  和子","2023071343","29,30,43"
"2023-071344","20230614","20230706","株式会社みちのく仙台FC","2023071344","16,24,25,28,29,30,32,35,41"
"2023-071345","20230615","20230706","株式会社Salon  de  Riz","2023071345","41,44"
"2023-071346","20230614","20230706","株式会社iHack","2023071346","41"
"2023-071347","20230613","20230706","ALL  FOR  KIDS株式会社","2023071347","43"
"2023-071348","20230614","20230706","吉田  哲朗","2023071348","41"
"2023-071349","20230614","20230706","スマイルカラー株式会社","2023071349","32"
"2023-071350","20230613","20230706","合同会社博雲堂","2023071350","3,16,21,35"
"2023-071351","20230613","20230706","深江  和俊","2023071351","37"
"2023-071352","20230614","20230706","玉那覇  勝","2023071352","30,43"
"2023-071353","20230614","20230706","養老酒造株式会社","2023071353","33"
"2023-071354","20230614","20230706","株式会社EVANESS","2023071354","41"
"2023-071355","20230613","20230706","株式会社ハーバルアイ","2023071355","5"
"2023-071356","20230613","20230706","有限会社第一防虫センター","2023071356","41"
"2023-071357","20230613","20230706","西片  五郎","2023071357","11"
"2023-071358","20230614","20230706","株式会社よしむら","2023071358","30,43"
"2023-071359","20230614","20230706","株式会社ONE  X","2023071359","35"
"2023-071360","20230614","20230706","中川  若葉","2023071360","41"
"2023-071361","20230614","20230706","中川  若葉","2023071361","41"
"2023-071362","20230614","20230706","泉佐野漁業協同組合","2023071362","29,31"
"2023-071363","20230614","20230706","泉佐野漁業協同組合","2023071363","29,31"
"2023-071364","20230605","20230706","株式会社Beauty&Health","2023071364","5"
"2023-071365","20230605","20230706","株式会社Beauty&Health","2023071365","5"
"2023-071366","20230615","20230706","株式会社Salon  de  Riz","2023071366","41,44"
"2023-071367","20230615","20230706","株式会社Salon  de  Riz","2023071367","41,44"
"2023-071368","20230614","20230706","佐野  サヤカ","2023071368","41"
"2023-071369","20230614","20230706","佐野  サヤカ","2023071369","41"
"2023-071370","20230614","20230706","株式会社藤屋","2023071370","29"
"2023-071371","20230614","20230706","株式会社藤屋","2023071371","29"
"2023-071372","20230614","20230706","株式会社iHack","2023071372","41"
"2023-071373","20230614","20230706","株式会社iHack","2023071373","41"
"2023-071374","20230614","20230706","橋詰  優子","2023071374","43"
"2023-071375","20230614","20230706","橋詰  優子","2023071375","43"
"2023-071376","20230614","20230706","泉佐野漁業協同組合","2023071376","29,31"
"2023-071377","20230614","20230706","泉佐野漁業協同組合","2023071377","29,31"
"2023-071378","20230614","20230706","株式会社Merry  Plus","2023071378","3"
"2023-071379","20230614","20230706","株式会社Merry  Plus","2023071379","3"
"2023-071380","20230614","20230706","メルクロス株式会社","2023071380","24"
"2023-071381","20230614","20230706","メルクロス株式会社","2023071381","24"
"2023-071382","20230614","20230706","株式会社小松","2023071382","18,25"
"2023-071383","20230614","20230706","株式会社小松","2023071383","18,25"
"2023-071384","20230614","20230706","株式会社洋行","2023071384","7"
"2023-071385","20230614","20230706","株式会社洋行","2023071385","11"
"2023-071386","20230614","20230706","株式会社cap  parkstand","2023071386","29,30,43"
"2023-071387","20230614","20230706","株式会社III  Three","2023071387","33,39"
