"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-062093","20230606","20230615","太原小櫻桃電子商務有限公司","2023062093","24"
"2023-062094","20230606","20230615","前澤工業株式会社","2023062094","6,7,9,11,37,40,42"
"2023-062095","20230606","20230615","前澤工業株式会社","2023062095","6,7,9,11,37,40,42"
"2023-062096","20230606","20230615","前澤工業株式会社","2023062096","6,7,9,11,37,40,42"
"2023-062097","20230606","20230615","シチズン時計株式会社","2023062097","7"
"2023-062098","20230606","20230615","シチズン時計株式会社","2023062098","7"
"2023-062099","20230606","20230615","シチズン時計株式会社","2023062099","7"
"2023-062100","20230606","20230615","黄芬","2023062100","12"
"2023-062101","20230606","20230615","繆文豪","2023062101","18"
"2023-062102","20230606","20230615","株式会社ATC","2023062102","6"
"2023-062103","20230606","20230615","株式会社ATC","2023062103","19"
"2023-062104","20230606","20230615","株式会社コーセー","2023062104","35,41,44"
"2023-062105","20230606","20230615","徐冬栄","2023062105","21"
"2023-062106","20230606","20230615","高島  健","2023062106","9,14,16,25,28,41,42,44"
"2023-062107","20230606","20230615","高島  健","2023062107","9,14,16,25,28,41,42,44"
"2023-062108","20230606","20230615","飯島  典子","2023062108","3"
"2023-062109","20230606","20230615","株式会社志恩","2023062109","1"
"2023-062110","20230606","20230615","株式会社継ぐ","2023062110","5"
"2023-062111","20230606","20230615","株式会社ワクフリ","2023062111","35,41,42"
"2023-062112","20230606","20230615","株式会社ワクフリ","2023062112","35,41,42"
"2023-062113","20230606","20230615","陝西東湘貿易有限公司","2023062113","20"
"2023-062114","20230606","20230615","深▲せん▼市杜▲か▼薩科技有限公司","2023062114","18"
"2023-062115","20230606","20230615","株式会社MIXI","2023062115","30"
"2023-062116","20230606","20230615","株式会社 J-one","2023062116","14"
"2023-062117","20230606","20230615","株式会社 J-one","2023062117","14"
"2023-062118","20230525","20230615","中尾  黎子","2023062118","27"
"2023-062119","20230525","20230615","株式会社ERanchers","2023062119","29,32"
"2023-062120","20230525","20230615","古川  陽司","2023062120","25"
"2023-062121","20230525","20230615","株式会社トーサイ","2023062121","12,35"
"2023-062122","20230525","20230615","株式会社トーサイ","2023062122","12,35"
"2023-062123","20230525","20230615","太田  雅人","2023062123","44"
"2023-062124","20230525","20230615","太田  雅人","2023062124","44"
"2023-062125","20230525","20230615","株式会社トーサイ","2023062125","12,35"
"2023-062126","20230525","20230615","株式会社トーサイ","2023062126","12,35"
"2023-062127","20230525","20230615","株式会社ザ・リード","2023062127","35,41"
"2023-062128","20230525","20230615","株式会社ザ・リード","2023062128","35,41"
"2023-062129","20230525","20230615","株式会社ザ・リード","2023062129","35,41"
"2023-062130","20230525","20230615","株式会社ザ・リード","2023062130","35,41"
"2023-062131","20230525","20230615","株式会社ザ・リード","2023062131","35,41"
"2023-062132","20230525","20230615","株式会社ザ・リード","2023062132","35,41"
"2023-062133","20230525","20230615","株式会社ザ・リード","2023062133","35,41"
"2023-062134","20230525","20230615","株式会社ザ・リード","2023062134","35,41"
"2023-062135","20230525","20230615","株式会社ザ・リード","2023062135","35,41"
"2023-062136","20230525","20230615","株式会社インタ-ナル・ドライブ","2023062136","16,41"
"2023-062137","20230525","20230615","株式会社ERanchers","2023062137","29,32"
"2023-062138","20230525","20230615","並木  優馬","2023062138","5,30"
"2023-062139","20230525","20230615","株式会社東電工舎","2023062139","7,40"
"2023-062140","20230525","20230615","福岡  誠","2023062140","41"
"2023-062141","20230525","20230615","株式会社ブランド総合研究所","2023062141","35"
"2023-062142","20230525","20230615","株式会社ジョインスマート","2023062142","14,18"
"2023-062143","20230525","20230615","株式会社クロト","2023062143","30"
"2023-062144","20230524","20230615","医療法人社団ルネ","2023062144","44"
"2023-062145","20230525","20230615","医療法人社団MYメディカル","2023062145","44"
"2023-062146","20230524","20230615","シノビプラン合同会社","2023062146","42"
"2023-062147","20230524","20230615","株式会社TEGO","2023062147","1,5"
"2023-062148","20230524","20230615","宮地  重幸","2023062148","30"
"2023-062149","20230524","20230615","マエストロ  テキレロ  ソシエダド  アノニマ  デ  キャピタル  バリアブレ","2023062149","33"
"2023-062150","20230523","20230615","株式会社アップウェル","2023062150","5"
"2023-062151","20230525","20230615","伊勢崎市","2023062151","36"
"2023-062152","20230524","20230615","深谷  愛理","2023062152","18"
"2023-062153","20230524","20230615","株式会社grow&partners","2023062153","35,41,43"
"2023-062154","20230524","20230615","株式会社grow&partners","2023062154","35,41,43"
"2023-062155","20230523","20230615","安陵  永浩","2023062155","29"
"2023-062156","20230523","20230615","安陵  永浩","2023062156","43"
"2023-062157","20230519","20230615","有限会社虎屋","2023062157","30"
"2023-062158","20230519","20230615","株式会社ブレインバンク","2023062158","41"
"2023-062159","20230519","20230615","株式会社ブレインバンク","2023062159","41"
"2023-062160","20230522","20230615","花澤  昌太","2023062160","28"
"2023-062161","20230522","20230615","株式会社アウラ","2023062161","9,42"
"2023-062162","20230522","20230615","株式会社アウラ","2023062162","9,42"
"2023-062163","20230523","20230615","馬場  歩惟","2023062163","30"
"2023-062164","20230523","20230615","堀越  玉恵","2023062164","41"
"2023-062165","20230524","20230615","医療法人社団ルネ","2023062165","44"
"2023-062166","20230524","20230615","医療法人社団ルネ","2023062166","44"
"2023-062167","20230525","20230615","医療法人社団MYメディカル","2023062167","44"
"2023-062168","20230525","20230615","医療法人社団MYメディカル","2023062168","44"
"2023-062169","20230524","20230615","マテックス株式会社","2023062169","35,43"
"2023-062170","20230524","20230615","マテックス株式会社","2023062170","35,43"
"2023-062171","20230524","20230615","株式会社10tan","2023062171","14"
"2023-062172","20230524","20230615","株式会社10tan","2023062172","40"
"2023-062173","20230524","20230615","有限会社HAPTICS","2023062173","35"
"2023-062174","20230524","20230615","有限会社HAPTICS","2023062174","35"
"2023-062175","20230525","20230615","伊勢崎市","2023062175","36"
"2023-062176","20230525","20230615","伊勢崎市","2023062176","36"
"2023-062177","20230522","20230615","株式会社カイコウ","2023062177","44"
"2023-062178","20230522","20230615","株式会社カイコウ","2023062178","44"
"2023-062179","20230524","20230615","株式会社ティー・ジェイ・ネットワーク","2023062179","35"
"2023-062180","20230524","20230615","株式会社ティー・ジェイ・ネットワーク","2023062180","35"
"2023-062181","20230524","20230615","北村  裕司","2023062181","29"
"2023-062182","20230524","20230615","北村  裕司","2023062182","29"
"2023-062183","20230524","20230615","北村  裕司","2023062183","29"
"2023-062184","20230524","20230615","株式会社ダイアナ","2023062184","3"
"2023-062185","20230524","20230615","株式会社ダイアナ","2023062185","3"
"2023-062186","20230524","20230615","株式会社ダイアナ","2023062186","45"
"2023-062187","20230524","20230615","株式会社ダイアナ","2023062187","10,41,42,44"
"2023-062188","20230525","20230615","井上  睦己","2023062188","41"
"2023-062189","20230525","20230615","井上  睦己","2023062189","41"
"2023-062190","20230525","20230615","井上  睦己","2023062190","41"
"2023-062191","20230525","20230615","井上  睦己","2023062191","44"
"2023-062192","20230524","20230615","繁盛ネット株式会社","2023062192","35"
"2023-062193","20230524","20230615","池  宏冶","2023062193","25,27"
"2023-062194","20230524","20230615","和田  美紀","2023062194","16,18"
"2023-062195","20230523","20230615","松岡  文香","2023062195","45"
"2023-062196","20230524","20230615","株式会社テクニカルプランクロサキ","2023062196","31"
"2023-062197","20230524","20230615","株式会社TEGO","2023062197","35,37"
"2023-062198","20230522","20230615","中田  修弘","2023062198","33"
"2023-062199","20230524","20230615","FAN  QILIN","2023062199","28"
"2023-062200","20230524","20230615","青砥  季恵","2023062200","9"
"2023-062201","20230524","20230615","株式会社マザーソリューション","2023062201","18"
"2023-062202","20230524","20230615","株式会社grow&partners","2023062202","35,41,43"
"2023-062203","20230524","20230615","株式会社穂の里十日町","2023062203","30,35"
"2023-062204","20230524","20230615","嵯峨商事株式会社","2023062204","27"
"2023-062205","20230524","20230615","前川  將","2023062205","28"
"2023-062206","20230524","20230615","新美  加寿奈","2023062206","28,35"
"2023-062207","20230524","20230615","岸  武史","2023062207","21,25,28"
"2023-062208","20230524","20230615","洲脇  桃子","2023062208","18"
"2023-062209","20230524","20230615","株式会社豊作","2023062209","25,26"
"2023-062210","20230523","20230615","株式会社OZNEK  TRADING","2023062210","35"
"2023-062211","20230524","20230615","株式会社アクロス","2023062211","21"
"2023-062212","20230523","20230615","株式会社アップウェル","2023062212","5"
"2023-062213","20230524","20230615","AMPコンサルティング合同会社","2023062213","41"
"2023-062214","20230523","20230615","松田  有司","2023062214","18"
"2023-062215","20230525","20230615","株式会社テクノシンセイ","2023062215","21"
"2023-062216","20230523","20230615","合同会社Prosora","2023062216","41"
"2023-062217","20230606","20230615","▲高▼野  哲臣","2023062217","35,44"
"2023-062218","20230606","20230615","▲高▼野  哲臣","2023062218","35,44"
"2023-062219","20230606","20230615","冨士酒造株式会社","2023062219","33"
"2023-062220","20230606","20230615","東邦瓦斯株式会社","2023062220","9,37,38,41,42"
"2023-062221","20230606","20230615","株式会社CHAINON","2023062221","3,5"
"2023-062222","20230606","20230615","株式会社CHAINON","2023062222","3,5"
"2023-062223","20230606","20230615","株式会社CHAINON","2023062223","3,5"
"2023-062224","20230606","20230615","泉谷  和仁","2023062224","3"
"2023-062225","20230606","20230615","株式会社ソピュア","2023062225","42"
"2023-062226","20230606","20230615","株式会社ソピュア","2023062226","42"
"2023-062227","20230606","20230615","株式会社ソピュア","2023062227","42"
"2023-062228","20230606","20230615","アウッチ  カンパニー  リミテッド","2023062228","9,18,35"
"2023-062229","20230606","20230615","長沙伯努電子商務有限公司","2023062229","9"
"2023-062230","20230606","20230615","株式会社アクアプラス","2023062230","28"
"2023-062231","20230606","20230615","劉▲イク▼","2023062231","34"
"2023-062232","20230606","20230615","祁県成鼎電子商務有限公司","2023062232","21"
"2023-062233","20230606","20230615","合肥安沃網絡科技有限公司","2023062233","10"
"2023-062234","20230606","20230615","イルミメディカル株式会社","2023062234","5,10"
"2023-062235","20230606","20230615","イルミメディカル株式会社","2023062235","10"
"2023-062236","20230606","20230615","イルミメディカル株式会社","2023062236","5,10"
