"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-124799","20231109","20231212","東芝エルイートレーディング株式会社","2023124799","9,11,35"
"2023-133575","20231201","20231212","王  秀英","2023133575","25"
"2023-133576","20231201","20231212","株式会社BANDAI  SPIRITS","2023133576","9,14,16,18,20,21,24,28"
"2023-133577","20231201","20231212","特定非営利活動法人みんなのコード","2023133577","9,41,42"
"2023-133578","20231201","20231212","株式会社バンダイ","2023133578","3"
"2023-133579","20231201","20231212","株式会社コロプラ","2023133579","9,35,38,41,42"
"2023-133580","20231120","20231212","株式会社ハヌ","2023133580","7,11"
"2023-133581","20231120","20231212","西田  留美子","2023133581","9,16,28,29,30,42"
"2023-133582","20231120","20231212","増福株式会社","2023133582","43"
"2023-133583","20231120","20231212","中川  雅喜","2023133583","29"
"2023-133584","20231120","20231212","株式会社ワタナベユウスケ","2023133584","25,41"
"2023-133585","20231120","20231212","株式会社ワタナベユウスケ","2023133585","41"
"2023-133586","20231120","20231212","関  大地","2023133586","25"
"2023-133587","20231120","20231212","関  大地","2023133587","25"
"2023-133588","20231120","20231212","本多  剛大","2023133588","42,44"
"2023-133589","20231120","20231212","本多  剛大","2023133589","42,44"
"2023-133590","20231120","20231212","株式会社coly","2023133590","9,38,42"
"2023-133591","20231120","20231212","株式会社coly","2023133591","9,41,42"
"2023-133592","20231120","20231212","株式会社和クリエイト","2023133592","32"
"2023-133593","20231120","20231212","株式会社和クリエイト","2023133593","32"
"2023-133594","20231120","20231212","株式会社ima","2023133594","29"
"2023-133595","20231120","20231212","株式会社ima","2023133595","29"
"2023-133596","20231120","20231212","株式会社ima","2023133596","29"
"2023-133597","20231120","20231212","株式会社ハヌ","2023133597","7,11"
"2023-133598","20231120","20231212","株式会社レミシンク","2023133598","16"
"2023-133599","20231120","20231212","狩野  高光","2023133599","35,43"
"2023-133600","20231120","20231212","株式会社EIGHT  SENSE","2023133600","14"
"2023-133601","20231120","20231212","橘田  真","2023133601","30,35"
"2023-133602","20231120","20231212","吉永  あづさ","2023133602","41,44"
"2023-133603","20231120","20231212","Dr.わかば株式会社","2023133603","5"
"2023-133604","20231120","20231212","株式会社ぶれいぶかんぱにぃ","2023133604","35,38"
"2023-133605","20231116","20231212","有限会社ソノダ","2023133605","16,18,24,25"
"2023-133606","20231117","20231212","株式会社アイ・プランニング","2023133606","36"
"2023-133607","20231116","20231212","石川工業株式会社","2023133607","30"
"2023-133608","20231117","20231212","株式会社タケハラ","2023133608","30"
"2023-133609","20231117","20231212","バークレイグローバルコンサルティング&インターネット株式会社","2023133609","35,41,42"
"2023-133610","20231116","20231212","今村  茂樹","2023133610","35"
"2023-133611","20231120","20231212","吉川工業株式会社","2023133611","9"
"2023-133612","20231117","20231212","株式会社田中務補商事","2023133612","28"
"2023-133613","20231117","20231212","西川  大希","2023133613","43"
"2023-133614","20231117","20231212","株式会社トラッシュアップ","2023133614","37,39,40,45"
"2023-133615","20231117","20231212","中川  智恵","2023133615","30,35"
"2023-133616","20231117","20231212","中川  智恵","2023133616","30"
"2023-133617","20231117","20231212","アスザックフーズ株式会社","2023133617","29,30"
"2023-133618","20231117","20231212","アスザックフーズ株式会社","2023133618","29"
"2023-133619","20231117","20231212","HOOPE株式会社","2023133619","37,40"
"2023-133620","20231117","20231212","HOOPE株式会社","2023133620","37,40"
"2023-133621","20231117","20231212","エバオン株式会社","2023133621","35"
"2023-133622","20231117","20231212","エバオン株式会社","2023133622","35"
"2023-133623","20231116","20231212","ノーム株式会社","2023133623","5,35"
"2023-133624","20231116","20231212","ノーム株式会社","2023133624","5,35"
"2023-133625","20231116","20231212","ノーム株式会社","2023133625","5,35"
"2023-133626","20231116","20231212","ノーム株式会社","2023133626","5,35"
"2023-133627","20231117","20231212","大湯  晃弘","2023133627","43"
"2023-133628","20231117","20231212","大湯  晃弘","2023133628","29,30"
"2023-133629","20231117","20231212","株式会社ジャパンクリエイト","2023133629","30,39"
"2023-133630","20231117","20231212","株式会社ジャパンクリエイト","2023133630","30,39"
"2023-133631","20231120","20231212","有限会社ハーベイ・ボール・スマイル・リミテッド","2023133631","25"
"2023-133632","20231120","20231212","有限会社ハーベイ・ボール・スマイル・リミテッド","2023133632","25"
"2023-133633","20231120","20231212","有限会社ハーベイ・ボール・スマイル・リミテッド","2023133633","25"
"2023-133634","20231116","20231212","株式会社アクラス","2023133634","10"
"2023-133635","20231116","20231212","株式会社アクラス","2023133635","10"
"2023-133636","20231116","20231212","株式会社アクラス","2023133636","10"
"2023-133637","20231116","20231212","株式会社アクラス","2023133637","10"
"2023-133638","20231117","20231212","幸南食糧株式会社","2023133638","30,35,41"
"2023-133639","20231117","20231212","幸南食糧株式会社","2023133639","30,35,41"
"2023-133640","20231117","20231212","幸南食糧株式会社","2023133640","30"
"2023-133641","20231117","20231212","幸南食糧株式会社","2023133641","30"
"2023-133642","20231117","20231212","株式会社リプロ","2023133642","19"
"2023-133643","20231117","20231212","株式会社リプロ","2023133643","19"
"2023-133644","20231117","20231212","株式会社リプロ","2023133644","19"
"2023-133645","20231117","20231212","株式会社リプロ","2023133645","19"
"2023-133646","20231117","20231212","株式会社リプロ","2023133646","6,17"
"2023-133647","20231117","20231212","株式会社リプロ","2023133647","6,19"
"2023-133648","20231117","20231212","株式会社リプロ","2023133648","42"
"2023-133649","20231117","20231212","合同会社b-effect","2023133649","10"
"2023-133650","20231117","20231212","株式会社グローバル・ゴー","2023133650","33,43"
"2023-133651","20231117","20231212","有限会社ハーストリー","2023133651","25"
"2023-133652","20231116","20231212","白銀技研株式会社","2023133652","9,12"
"2023-133653","20231117","20231212","石野  有紀子","2023133653","41,43"
"2023-133654","20231118","20231212","有限会社三清本店","2023133654","4,35,41"
"2023-133655","20231117","20231212","株式会社Trustyyle","2023133655","36"
"2023-133656","20231117","20231212","世一  由侑子","2023133656","41"
"2023-133657","20231117","20231212","鄭  妙子","2023133657","41,44,45"
"2023-133658","20231117","20231212","ウィステル合同会社","2023133658","25"
"2023-133659","20231117","20231212","小出  寿司","2023133659","39"
"2023-133660","20231117","20231212","劉  永東","2023133660","25,18"
"2023-133661","20231118","20231212","株式会社アルプロン","2023133661","41"
"2023-133662","20231117","20231212","山本  香代","2023133662","41"
"2023-133663","20231117","20231212","株式会社ハッピーうれしの","2023133663","31"
"2023-133664","20231117","20231212","合同会社ネクリア","2023133664","9,39"
"2023-133665","20231120","20231212","吉川工業株式会社","2023133665","9"
"2023-133666","20231117","20231212","株式会社 ネットワーク・コーポレーション","2023133666","37,42"
"2023-133667","20231117","20231212","イフジ産業株式会社","2023133667","5"
"2023-133668","20231116","20231212","大森園株式会社","2023133668","30"
"2023-133669","20231117","20231212","木榑  浩之","2023133669","35,41"
"2023-133670","20231117","20231212","▲高▼木  朗彦","2023133670","35"
"2023-133671","20231117","20231212","小畑  信之","2023133671","12"
"2023-133672","20231117","20231212","下関酒造株式会社","2023133672","33"
"2023-133673","20231117","20231212","山名  和男","2023133673","9,41"
"2023-133674","20231117","20231212","株式会社アスク","2023133674","33"
"2023-133675","20231117","20231212","ネムール株式会社","2023133675","20"
"2023-133676","20231118","20231212","石田  康弘","2023133676","11"
"2023-133677","20231117","20231212","株式会社サカガワ","2023133677","25"
"2023-133678","20231117","20231212","タクトシステムズ株式会社","2023133678","42"
