"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-061300","20230605","20230704","株式会社山陰合同銀行","2023061300","35,36,41"
"2023-070109","20230623","20230704","株式会社ニッセーデリカ","2023070109","30"
"2023-070110","20230623","20230704","株式会社ニッセーデリカ","2023070110","43"
"2023-070111","20230623","20230704","株式会社タカラトミー","2023070111","28"
"2023-070112","20230623","20230704","ブイプラットフォーム  カンパニー  リミテッド","2023070112","3"
"2023-070113","20230613","20230704","株式会社いと","2023070113","1,35,37,44"
"2023-070114","20230613","20230704","株式会社Quaf","2023070114","14"
"2023-070115","20230613","20230704","キューエス・コンサルティング合同会社","2023070115","35"
"2023-070116","20230613","20230704","キューエス・コンサルティング合同会社","2023070116","35"
"2023-070117","20230613","20230704","アイスタイル株式会社","2023070117","3"
"2023-070118","20230613","20230704","アイスタイル株式会社","2023070118","3"
"2023-070119","20230613","20230704","InstaVR株式会社","2023070119","42"
"2023-070120","20230613","20230704","InstaVR株式会社","2023070120","42"
"2023-070121","20230613","20230704","InstaVR株式会社","2023070121","42"
"2023-070122","20230613","20230704","InstaVR株式会社","2023070122","42"
"2023-070123","20230613","20230704","InstaVR株式会社","2023070123","42"
"2023-070124","20230613","20230704","InstaVR株式会社","2023070124","42"
"2023-070125","20230613","20230704","InstaVR株式会社","2023070125","42"
"2023-070126","20230613","20230704","InstaVR株式会社","2023070126","42"
"2023-070127","20230613","20230704","InstaVR株式会社","2023070127","42"
"2023-070128","20230613","20230704","株式会社OXYGEN","2023070128","5"
"2023-070129","20230613","20230704","テクナード株式会社","2023070129","24"
"2023-070130","20230612","20230704","合同会社ADRENA","2023070130","28,41"
"2023-070131","20230612","20230704","フルライフコンサルティング株式会社","2023070131","41"
"2023-070132","20230612","20230704","有限会社シンコーポレーション","2023070132","43"
"2023-070133","20230612","20230704","▲浜▼村  裕之","2023070133","41"
"2023-070134","20230609","20230704","神薗  司","2023070134","35"
"2023-070135","20230612","20230704","contigo  Inc.","2023070135","9,42"
"2023-070136","20230612","20230704","株式会社GH","2023070136","22"
"2023-070137","20230612","20230704","株式会社金川","2023070137","25"
"2023-070138","20230602","20230704","有限会社茅原書藝會","2023070138","16,41"
"2023-070139","20230606","20230704","有限会社山清商事運輸","2023070139","39"
"2023-070140","20230612","20230704","contigo  Inc.","2023070140","9,42"
"2023-070141","20230612","20230704","弓削  勇雄","2023070141","31"
"2023-070142","20230612","20230704","弓削  勇雄","2023070142","31"
"2023-070143","20230612","20230704","株式会社アクティス","2023070143","3"
"2023-070144","20230612","20230704","株式会社アクティス","2023070144","3,5,11,44"
"2023-070145","20230612","20230704","株式会社アクティス","2023070145","3,5,11,44"
"2023-070146","20230612","20230704","株式会社アクティス","2023070146","3,5,11,44"
"2023-070147","20230612","20230704","株式会社ピクニック","2023070147","35,43"
"2023-070148","20230612","20230704","株式会社みさき食品","2023070148","29"
"2023-070149","20230612","20230704","横尾  和弘","2023070149","35"
"2023-070150","20230612","20230704","Y・M合同会社","2023070150","5"
"2023-070151","20230612","20230704","社会福祉法人大多福会","2023070151","29,30,31"
"2023-070152","20230609","20230704","赤嶺  恭徳","2023070152","31"
