"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-124439","20231108","20231117","株式会社スタジオヒジキ","2023124439","35,41,42"
"2023-124440","20231108","20231117","広州飛誉科技有限公司","2023124440","3"
"2023-124441","20231108","20231117","ハートリー  ボタニック  リミテッド","2023124441","6,37"
"2023-124442","20231108","20231117","広州貝洋商貿有限公司","2023124442","25"
"2023-124443","20231108","20231117","株式会社フジクリーン・テック","2023124443","5"
"2023-124444","20231108","20231117","株式会社グリンバンク","2023124444","6,35,37,39,40,42"
"2023-124445","20231108","20231117","外村耕一","2023124445","35"
"2023-124446","20231108","20231117","丁琳","2023124446","28"
"2023-124447","20231108","20231117","清水建設株式会社","2023124447","9,37,42"
"2023-124448","20231108","20231117","ネオトーキョー株式会社","2023124448","12"
"2023-124449","20231108","20231117","株式会社カラー","2023124449","9,28,41"
"2023-124450","20231108","20231117","陽江市佳丁拿工貿有限公司","2023124450","8"
"2023-124451","20231108","20231117","ヱスビー食品株式会社","2023124451","29,30"
"2023-124452","20231108","20231117","深▲せん▼市熙澤創科技有限公司","2023124452","21"
"2023-124453","20231026","20231117","東京飛鳥アートオークション株式会社","2023124453","35"
"2023-124454","20231026","20231117","万宗株式会社","2023124454","21"
"2023-124455","20231026","20231117","株式会社スタッフライフ","2023124455","41,42"
"2023-124456","20231026","20231117","西田  留美子","2023124456","10,25,28,9,16,42"
"2023-124457","20231026","20231117","株式会社PinT","2023124457","9,16,35,36,37,38,39,40,41,42"
"2023-124458","20231026","20231117","一般社団法人アジア開発推進機構","2023124458","35"
"2023-124459","20231026","20231117","一般社団法人アジア開発推進機構","2023124459","35"
"2023-124460","20231026","20231117","株式会社スタッフライフ","2023124460","41,42"
"2023-124461","20231026","20231117","株式会社スタッフライフ","2023124461","41,42"
"2023-124462","20231026","20231117","▼高▲木  督","2023124462","35"
"2023-124463","20231026","20231117","▼高▲木  督","2023124463","35"
"2023-124464","20231026","20231117","星  裕水","2023124464","39,41,43"
"2023-124465","20231026","20231117","フェアサービス株式会社","2023124465","25"
"2023-124466","20231026","20231117","佐藤  勝","2023124466","41"
"2023-124467","20231026","20231117","株式会社mk-corporation","2023124467","21"
"2023-124468","20231026","20231117","株式会社スマート修繕","2023124468","36"
"2023-124469","20231026","20231117","株式会社CICELY","2023124469","25"
"2023-124470","20231026","20231117","株式会社マニファクチャー","2023124470","18"
"2023-124471","20231026","20231117","株式会社PinT","2023124471","9,16,35,36,37,38,39,40,41,42"
"2023-124472","20231026","20231117","二瓶  恭輔","2023124472","42"
"2023-124473","20231025","20231117","株式会社ダイフクコーポレーション","2023124473","35"
"2023-124474","20231024","20231117","一般財団法人江別市スポーツ振興財団","2023124474","16,24,25"
"2023-124475","20231025","20231117","株式会社アイフク","2023124475","37"
"2023-124476","20231025","20231117","株式会社センシアコスメティック","2023124476","3"
"2023-124477","20231025","20231117","株式会社駐車場をさがせ","2023124477","36,39"
"2023-124478","20231025","20231117","株式会社マルシゲ","2023124478","29,30"
"2023-124479","20231025","20231117","小林  眞咲惠","2023124479","41,44"
"2023-124480","20231024","20231117","有限会社ブランドショップオキナワ","2023124480","18,24,25,28"
"2023-124481","20231025","20231117","片岡  星也","2023124481","29,31,35"
"2023-124482","20231025","20231117","トーシン株式会社","2023124482","35"
"2023-124483","20231025","20231117","株式会社ジェフ","2023124483","5"
"2023-124484","20231025","20231117","株式会社ジェフ","2023124484","5,25"
"2023-124485","20231025","20231117","株式会社アクワイア","2023124485","9,41"
"2023-124486","20231025","20231117","株式会社アクワイア","2023124486","9,41"
"2023-124487","20231018","20231117","納富  康輔","2023124487","35"
"2023-124488","20231018","20231117","納富  康輔","2023124488","35"
"2023-124489","20231019","20231117","ウェブココル株式会社","2023124489","35,44"
"2023-124490","20231025","20231117","株式会社ワーズブレーン","2023124490","37"
"2023-124491","20231025","20231117","株式会社ワーズブレーン","2023124491","37"
"2023-124492","20231025","20231117","畠中  晃子","2023124492","41"
"2023-124493","20231025","20231117","畠中  晃子","2023124493","41,19,21"
"2023-124494","20231024","20231117","畑  慎太郎","2023124494","30"
"2023-124495","20231024","20231117","畑  慎太郎","2023124495","30"
"2023-124496","20231025","20231117","有限会社ティーアンドケーデザインアソシエイション","2023124496","25"
"2023-124497","20231025","20231117","有限会社ティーアンドケーデザインアソシエイション","2023124497","25"
"2023-124498","20231025","20231117","東和産業株式会社","2023124498","21"
"2023-124499","20231025","20231117","東和産業株式会社","2023124499","5,20,21"
"2023-124500","20231025","20231117","株式会社アイス・コンピュータエンタープライズ","2023124500","9,35,36,42"
"2023-124501","20231025","20231117","株式会社アイス・コンピュータエンタープライズ","2023124501","9,35,36,42"
"2023-124502","20231025","20231117","石川鋳造株式会社","2023124502","11"
"2023-124503","20231025","20231117","石川鋳造株式会社","2023124503","11"
"2023-124504","20231025","20231117","石川鋳造株式会社","2023124504","11"
"2023-124505","20231024","20231117","有限会社ブランドショップオキナワ","2023124505","18,24,25,28"
"2023-124506","20231025","20231117","孫  思源(sun  siyuan)","2023124506","25"
"2023-124507","20231025","20231117","株式会社サウンドハウス","2023124507","33"
"2023-124508","20231025","20231117","福本  清香(外1名)","2023124508","35"
"2023-124509","20231025","20231117","株式会社IJC","2023124509","3"
"2023-124510","20231025","20231117","東信株式会社","2023124510","6"
"2023-124511","20231025","20231117","磯部  看予","2023124511","31,29"
"2023-124512","20231025","20231117","藤本  圭","2023124512","18,25"
"2023-124513","20231025","20231117","株式会社トレポータル","2023124513","9,35,42"
"2023-124514","20231025","20231117","森  浩二","2023124514","41"
"2023-124515","20231025","20231117","梅崎  裕子","2023124515","42"
"2023-124516","20231025","20231117","大山  俊夫","2023124516","24"
"2023-124517","20231025","20231117","企業組合津島あぐり工房","2023124517","30"
"2023-124518","20231024","20231117","宮崎  由佳","2023124518","35"
"2023-124519","20231025","20231117","株式会社駐車場をさがせ","2023124519","35"
"2023-124520","20231025","20231117","西尾  拡也","2023124520","35,44"
"2023-124521","20231025","20231117","早川  勝貴","2023124521","16"
"2023-124522","20231025","20231117","株式会社ハマナカ","2023124522","36,37,45"
"2023-124523","20231024","20231117","株式会社KAWACHIYA","2023124523","3"
"2023-124524","20231024","20231117","株式会社AlgaleX","2023124524","9"
"2023-124525","20231025","20231117","株式会社9286Fashion  Lab","2023124525","25"
"2023-124526","20231025","20231117","株式会社ブルーシップ","2023124526","37"
"2023-124527","20231026","20231117","株式会社河口家具製作所","2023124527","20"
"2023-124528","20231108","20231117","東莞市華承電子科技有限公司","2023124528","28"
"2023-124529","20231108","20231117","株式会社LIV","2023124529","35,41"
"2023-124530","20231108","20231117","三井化学クロップ&ライフソリューション株式会社","2023124530","37"
"2023-124531","20231108","20231117","株式会社レーベン","2023124531","35"
"2023-124532","20231108","20231117","生武  浩一","2023124532","5,30"
"2023-124533","20231108","20231117","生武  浩一","2023124533","3"
"2023-124534","20231108","20231117","株式会社松月堂","2023124534","30"
"2023-124535","20231108","20231117","石川  和利","2023124535","35"
"2023-124536","20231108","20231117","株式会社IMUTY","2023124536","3,35,41,44"
"2023-124537","20231108","20231117","佐伯  舞","2023124537","3,41,44"
"2023-124538","20231108","20231117","株式会社ディーワイ","2023124538","3"
"2023-124539","20231108","20231117","上海特摂熊文化伝播有限公司","2023124539","20"
"2023-124540","20231108","20231117","上海特摂熊文化伝播有限公司","2023124540","26"
"2023-124541","20231108","20231117","上海特摂熊文化伝播有限公司","2023124541","28"
"2023-124542","20231108","20231117","上海特摂熊文化伝播有限公司","2023124542","35"
"2023-124543","20231108","20231117","上海特摂熊文化伝播有限公司","2023124543","9"
"2023-124544","20231108","20231117","上海特摂熊文化伝播有限公司","2023124544","16"
"2023-124545","20231108","20231117","上海特摂熊文化伝播有限公司","2023124545","9"
"2023-124546","20231108","20231117","上海特摂熊文化伝播有限公司","2023124546","16"
"2023-124547","20231108","20231117","上海特摂熊文化伝播有限公司","2023124547","20"
"2023-124548","20231108","20231117","上海特摂熊文化伝播有限公司","2023124548","26"
"2023-124549","20231108","20231117","上海特摂熊文化伝播有限公司","2023124549","28"
"2023-124550","20231108","20231117","上海特摂熊文化伝播有限公司","2023124550","35"
"2023-124551","20231108","20231117","上海特摂熊文化伝播有限公司","2023124551","20"
"2023-124552","20231108","20231117","上海特摂熊文化伝播有限公司","2023124552","26"
"2023-124553","20231108","20231117","上海特摂熊文化伝播有限公司","2023124553","28"
"2023-124554","20231108","20231117","上海特摂熊文化伝播有限公司","2023124554","35"
"2023-124555","20231108","20231117","上海特摂熊文化伝播有限公司","2023124555","9"
"2023-124556","20231108","20231117","上海特摂熊文化伝播有限公司","2023124556","16"
"2023-124557","20231108","20231117","深▲せん▼市雁諾科技有限公司","2023124557","7"
"2023-124558","20231108","20231117","深▲せん▼市雁諾科技有限公司","2023124558","9"
"2023-124559","20231108","20231117","株式会社一心堂印房","2023124559","16"
"2023-124560","20231108","20231117","深▲せん▼市雁諾科技有限公司","2023124560","9"
"2023-124561","20231108","20231117","深▲せん▼市雁諾科技有限公司","2023124561","11"
"2023-124562","20231108","20231117","深▲せん▼市雁諾科技有限公司","2023124562","9"
"2023-124563","20231108","20231117","深▲せん▼市雁諾科技有限公司","2023124563","12"
"2023-124564","20231108","20231117","特定非営利活動法人山形県自動車公益センター","2023124564","35,37,39,41,42"
"2023-124565","20231108","20231117","アシーン  アイピー  ホールディング  リミテッド.","2023124565","36"
"2023-124566","20231108","20231117","中野  麻記","2023124566","30"
"2023-124567","20231108","20231117","株式会社デサント","2023124567","18,24,25,28"
"2023-124568","20231109","20231117","一般財団法人民事法務協会","2023124568","35,41,45"
"2023-124569","20231109","20231117","一般財団法人民事法務協会","2023124569","35,41,45"
"2023-124570","20231109","20231117","一般財団法人民事法務協会","2023124570","35,41,45"
"2023-124571","20231109","20231117","株式会社ニューライフ","2023124571","45"
"2023-124572","20231109","20231117","ジェイエムビー  インターナショナル  グループ  リミテッド","2023124572","35"
"2023-124573","20231109","20231117","株式会社若草食品","2023124573","29"
"2023-124574","20231109","20231117","黄超","2023124574","3"
"2023-124575","20231109","20231117","前海望宸科技(深▲セン▼)有限公司","2023124575","27"
"2023-124576","20231109","20231117","深▲セン▼市双人行科技有限公司","2023124576","11"
"2023-124577","20231109","20231117","聚谷在線網絡技術有限公司","2023124577","9"
"2023-124578","20231109","20231117","株式会社イーストアンドウエスト","2023124578","41"
"2023-124579","20231109","20231117","株式会社イーストアンドウエスト","2023124579","41"
"2023-124580","20231109","20231117","株式会社東京デリカ","2023124580","14,18"
"2023-124581","20231109","20231117","株式会社東京デリカ","2023124581","14,18"
"2023-124582","20231109","20231117","株式会社東京デリカ","2023124582","14,18"
"2023-124583","20231109","20231117","株式会社東京デリカ","2023124583","14,18"
"2023-124584","20231109","20231117","一般社団法人信州いいやま観光局","2023124584","35,41"
"2023-124585","20231109","20231117","株式会社JCU","2023124585","1"
"2023-124586","20231109","20231117","株式会社JCU","2023124586","1"
"2023-124587","20231109","20231117","株式会社エブリハ","2023124587","9,35,41,42,44"
"2023-124588","20231109","20231117","岡本硝子株式会社","2023124588","14,21"
"2023-124589","20231109","20231117","窪内  靖治","2023124589","33"
"2023-124590","20231109","20231117","東急建設株式会社","2023124590","9,37,42"
"2023-124591","20231109","20231117","岡本硝子株式会社","2023124591","14,21"
"2023-124592","20231109","20231117","株式会社ワコール","2023124592","25"
"2023-124593","20231109","20231117","株式会社ワコール","2023124593","25"
"2023-124594","20231109","20231117","株式会社ワコール","2023124594","25"
"2023-124595","20231109","20231117","株式会社ワコール","2023124595","25"
"2023-124596","20231109","20231117","株式会社ワコール","2023124596","25"
"2023-124597","20231109","20231117","伊藤  綾","2023124597","25,35,37,43"
"2023-124598","20231109","20231117","株式会社グッドワン","2023124598","29"
"2023-124599","20231109","20231117","東芝テック株式会社","2023124599","9,42"
"2023-124600","20231109","20231117","株式会社環緑","2023124600","21"
"2023-124601","20231109","20231117","株式会社IPPジャパン","2023124601","9,10,42,44"
"2023-124602","20231109","20231117","聚美世股▲フン▼有限公司","2023124602","5"
"2023-124603","20231109","20231117","聚美世股▲フン▼有限公司","2023124603","3"
"2023-124604","20231109","20231117","聚美世股▲フン▼有限公司","2023124604","3"
"2023-124605","20231109","20231117","株式会社ナリス化粧品","2023124605","3"
"2023-124606","20231109","20231117","株式会社ナリス化粧品","2023124606","3"
"2023-124607","20231109","20231117","株式会社ナリス化粧品","2023124607","3"
"2023-124608","20231109","20231117","株式会社ナリス化粧品","2023124608","10,11"
"2023-124609","20231109","20231117","株式会社リベルタ","2023124609","3"
"2023-124610","20231109","20231117","株式会社プラセス製薬","2023124610","3,5"
"2023-124611","20231109","20231117","株式会社バスクリン","2023124611","3"
"2023-124612","20231109","20231117","株式会社バスクリン","2023124612","3"
"2023-124613","20231109","20231117","ブルースカイ  ソーシャル,ピービーシー","2023124613","9,35,36,38,41,42,45"
"2023-124614","20231109","20231117","ニチアス株式会社","2023124614","6,19"
"2023-124615","20231109","20231117","ダーマル  マトリックス  カンパニー  リミテッド","2023124615","3"
"2023-124616","20231109","20231117","株式会社ホタルクス","2023124616","11,37,40"
"2023-124617","20231109","20231117","株式会社チップトン","2023124617","3"
"2023-124618","20231109","20231117","株式会社チップトン","2023124618","3"
"2023-124619","20231109","20231117","株式会社コナミデジタルエンタテインメント","2023124619","16,28"
"2023-124620","20231109","20231117","シャクリー  コーポレイション","2023124620","5,30"
"2023-124621","20231109","20231117","シャクリー  コーポレイション","2023124621","5,30"
"2023-124622","20231109","20231117","シャクリー  コーポレイション","2023124622","5,30"
