"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-025205","20230309","20230320","日本メドトロニック株式会社","2023025205","9,10,38,41,42,44"
"2023-025206","20230309","20230320","株式会社PROE","2023025206","5"
"2023-025207","20230309","20230320","株式会社imagineer  nexus","2023025207","9,14,16,18,21,24,25,28,41,42,43"
"2023-025208","20230309","20230320","裴  奥運","2023025208","21"
"2023-025209","20230309","20230320","深▲せん▼潤泰冷鏈物流有限公司","2023025209","14"
"2023-025210","20230309","20230320","広州諾亜之舟電子商務科技有限公司","2023025210","9"
"2023-025211","20230309","20230320","青島新和秀美粧用品有限公司","2023025211","26"
"2023-025212","20230309","20230320","厦門米星源科技有限公司","2023025212","20"
"2023-025213","20230227","20230320","株式会社A&CO","2023025213","35,41"
"2023-025214","20230227","20230320","兒島  真哉","2023025214","44"
"2023-025215","20230227","20230320","合資会社寒菊銘醸","2023025215","33"
"2023-025216","20230227","20230320","株式会社グローバル・ロジスティック・トレーディング","2023025216","33"
"2023-025217","20230227","20230320","公益財団法人マリア財団","2023025217","9,35,41,42"
"2023-025218","20230227","20230320","公益財団法人マリア財団","2023025218","9,35,41,42"
"2023-025219","20230227","20230320","株式会社グローバル・ロジスティック・トレーディング","2023025219","33"
"2023-025220","20230227","20230320","株式会社グローバル・ロジスティック・トレーディング","2023025220","33"
"2023-025221","20230227","20230320","兒島  真哉","2023025221","44"
"2023-025222","20230227","20230320","兒島  真哉","2023025222","44"
"2023-025223","20230227","20230320","兒島  真哉","2023025223","44"
"2023-025224","20230227","20230320","株式会社ファーサイドムーン","2023025224","9,28"
"2023-025225","20230227","20230320","株式会社ファーサイドムーン","2023025225","9,28"
"2023-025226","20230227","20230320","株式会社ファーサイドムーン","2023025226","9,28"
"2023-025227","20230227","20230320","株式会社ファーサイドムーン","2023025227","9,28"
"2023-025228","20230227","20230320","株式会社ファーサイドムーン","2023025228","9,28"
"2023-025229","20230227","20230320","株式会社ファーサイドムーン","2023025229","9,28"
"2023-025230","20230227","20230320","株式会社ファーサイドムーン","2023025230","9,28"
"2023-025231","20230227","20230320","株式会社ファーサイドムーン","2023025231","9,28"
"2023-025232","20230227","20230320","株式会社ファーサイドムーン","2023025232","9,28"
"2023-025233","20230227","20230320","株式会社ファーサイドムーン","2023025233","9,28"
"2023-025234","20230227","20230320","株式会社ファーサイドムーン","2023025234","9,28"
"2023-025235","20230227","20230320","株式会社ファーサイドムーン","2023025235","9,28"
"2023-025236","20230227","20230320","株式会社ファーサイドムーン","2023025236","9,28"
"2023-025237","20230227","20230320","株式会社ファーサイドムーン","2023025237","9,28"
"2023-025238","20230227","20230320","株式会社ファーサイドムーン","2023025238","9,28"
"2023-025239","20230227","20230320","株式会社ファーサイドムーン","2023025239","9,28"
"2023-025240","20230227","20230320","株式会社ファーサイドムーン","2023025240","9,28"
"2023-025241","20230227","20230320","株式会社ファーサイドムーン","2023025241","9,28"
"2023-025242","20230227","20230320","株式会社ファーサイドムーン","2023025242","9,28"
"2023-025243","20230227","20230320","株式会社ファーサイドムーン","2023025243","9,28"
"2023-025244","20230227","20230320","株式会社ファーサイドムーン","2023025244","9,28"
"2023-025245","20230227","20230320","株式会社ファーサイドムーン","2023025245","9,28"
"2023-025246","20230227","20230320","株式会社ファーサイドムーン","2023025246","9,28"
"2023-025247","20230227","20230320","株式会社ファーサイドムーン","2023025247","9,28"
"2023-025248","20230227","20230320","株式会社ファーサイドムーン","2023025248","9,28"
"2023-025249","20230227","20230320","株式会社ファーサイドムーン","2023025249","9,28"
"2023-025250","20230227","20230320","株式会社ファーサイドムーン","2023025250","9,28"
"2023-025251","20230227","20230320","株式会社ファーサイドムーン","2023025251","9,28"
"2023-025252","20230227","20230320","小野  ひろ子","2023025252","41,44"
"2023-025253","20230227","20230320","ベルネス株式会社","2023025253","10"
"2023-025254","20230227","20230320","有限会社ピープルインターナショナル","2023025254","30,30"
"2023-025255","20230227","20230320","樹氷合同会社","2023025255","9"
"2023-025256","20230227","20230320","相馬  園子","2023025256","20"
"2023-025257","20230227","20230320","山田  みか子","2023025257","41"
"2023-025258","20230227","20230320","山下  貴也","2023025258","18,25"
"2023-025259","20230227","20230320","東邦レマック株式会社","2023025259","25,35"
"2023-025260","20230227","20230320","株式会社エース","2023025260","9,35"
"2023-025261","20230224","20230320","楢原  功輝","2023025261","35"
"2023-025262","20230224","20230320","合同会社Lutemo","2023025262","3,5"
"2023-025263","20230224","20230320","株式会社クレアール","2023025263","36"
"2023-025264","20230224","20230320","堀内  美穂","2023025264","35,25,28"
"2023-025265","20230224","20230320","大石  達平","2023025265","35,39,41"
"2023-025266","20230224","20230320","石田  幸","2023025266","35"
"2023-025267","20230224","20230320","株式会社コトブキファームデポ","2023025267","31"
"2023-025268","20230224","20230320","株式会社タナベ","2023025268","30,35"
"2023-025269","20230227","20230320","太子町","2023025269","14,16,24,41"
"2023-025270","20230224","20230320","株式会社恵経営","2023025270","35"
"2023-025271","20230224","20230320","株式会社ホンダカーズ三重","2023025271","12,16,21,25,39,41"
"2023-025272","20230224","20230320","有限会社シンクネクスト","2023025272","30"
"2023-025273","20230227","20230320","株式会社タカミヤ","2023025273","28,35"
"2023-025274","20230224","20230320","株式会社KIS","2023025274","9"
"2023-025275","20230227","20230320","濱本水産株式会社","2023025275","31,1"
"2023-025276","20230224","20230320","株式会社トリートーン","2023025276","3"
"2023-025277","20230224","20230320","有限会社金照堂","2023025277","19"
"2023-025278","20230224","20230320","坂本  英三","2023025278","21"
"2023-025279","20230224","20230320","株式会社ヌベール","2023025279","35"
"2023-025280","20230208","20230320","株式会社XAION  DATA","2023025280","9,35,42"
"2023-025281","20230208","20230320","株式会社XAION  DATA","2023025281","9,35,42"
"2023-025282","20230224","20230320","イケダ食品株式会社","2023025282","29"
"2023-025283","20230224","20230320","イケダ食品株式会社","2023025283","29"
"2023-025284","20230224","20230320","株式会社ミズノライフクリエイト","2023025284","41"
"2023-025285","20230224","20230320","株式会社ミズノライフクリエイト","2023025285","41"
"2023-025286","20230224","20230320","株式会社日本デザイン","2023025286","9,41,42"
"2023-025287","20230224","20230320","株式会社日本デザイン","2023025287","9,41,44"
"2023-025288","20230224","20230320","ドギーマンハヤシ株式会社","2023025288","20,28"
"2023-025289","20230224","20230320","ドギーマンハヤシ株式会社","2023025289","20,28"
"2023-025290","20230222","20230320","玉井産業株式会社","2023025290","25"
"2023-025291","20230222","20230320","玉井産業株式会社","2023025291","25"
"2023-025292","20230224","20230320","株式会社フォーリーフ","2023025292","10,41,44"
"2023-025293","20230224","20230320","株式会社フォーリーフ","2023025293","10,41,44"
"2023-025294","20230224","20230320","株式会社澄星","2023025294","3"
"2023-025295","20230224","20230320","株式会社澄星","2023025295","3"
"2023-025296","20230224","20230320","株式会社澄星","2023025296","3"
"2023-025297","20230224","20230320","石田  幸","2023025297","3"
"2023-025298","20230224","20230320","石田  幸","2023025298","30"
"2023-025299","20230224","20230320","石田  幸","2023025299","21"
"2023-025300","20230224","20230320","有限会社オフィスキヨミ","2023025300","41"
"2023-025301","20230224","20230320","有限会社オフィスキヨミ","2023025301","41"
"2023-025302","20230224","20230320","有限会社オフィスキヨミ","2023025302","41"
"2023-025303","20230227","20230320","株式会社タカミヤ","2023025303","28,35"
"2023-025304","20230227","20230320","株式会社タカミヤ","2023025304","28,35"
"2023-025305","20230227","20230320","株式会社タカミヤ","2023025305","9,28,35"
"2023-025306","20230224","20230320","四国旅客鉄道株式会社","2023025306","16,35,36,39,41,43,44"
"2023-025307","20230224","20230320","四国旅客鉄道株式会社","2023025307","16,35,36,39,41,43,44"
"2023-025308","20230224","20230320","四国旅客鉄道株式会社","2023025308","16,35,36,39,41,43,44"
"2023-025309","20230224","20230320","四国旅客鉄道株式会社","2023025309","16,35,36,39,41,43,44"
"2023-025310","20230224","20230320","西  武範","2023025310","28"
"2023-025311","20230224","20230320","西  武範","2023025311","28"
"2023-025312","20230224","20230320","西  武範","2023025312","35,43"
"2023-025313","20230224","20230320","西  武範","2023025313","28"
"2023-025314","20230224","20230320","西  武範","2023025314","28"
"2023-025315","20230224","20230320","西  武範","2023025315","28"
"2023-025316","20230224","20230320","西  武範","2023025316","28"
"2023-025317","20230224","20230320","西  武範","2023025317","28"
