"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-121419","20231031","20231110","天華国際合同会社","2023121419","9"
"2023-121420","20231031","20231110","株式会社シアターワークショップ","2023121420","41"
"2023-121421","20231031","20231110","株式会社ロット","2023121421","43"
"2023-121422","20231031","20231110","株式会社sisu","2023121422","18,25,35"
"2023-121423","20231031","20231110","株式会社ルシアン","2023121423","25"
"2023-121424","20231031","20231110","株式会社グランディール","2023121424","41,44"
"2023-121425","20231031","20231110","株式会社グランディール","2023121425","41,44"
"2023-121426","20231031","20231110","株式会社キズキレンタルサービス","2023121426","39"
"2023-121427","20231031","20231110","株式会社キズキレンタルサービス","2023121427","39"
"2023-121428","20231031","20231110","株式会社サイプラス","2023121428","3"
"2023-121429","20231031","20231110","株式会社サイプラス","2023121429","3"
"2023-121430","20231019","20231110","櫻井  みわ","2023121430","8"
"2023-121431","20231019","20231110","西田  留美子","2023121431","10,25,28"
"2023-121432","20231019","20231110","西田  留美子","2023121432","10,25,28,9,16,42"
"2023-121433","20231019","20231110","ガナ・ジャパン株式会社","2023121433","3"
"2023-121434","20231019","20231110","ガナ・ジャパン株式会社","2023121434","3"
"2023-121435","20231019","20231110","タクティーク株式会社","2023121435","3,21"
"2023-121436","20231019","20231110","高橋  直幹","2023121436","35"
"2023-121437","20231019","20231110","株式会社ハンズピア","2023121437","41"
"2023-121438","20231019","20231110","株式会社ラヴィングジャパン","2023121438","25"
"2023-121439","20231019","20231110","株式会社ファウナ","2023121439","43"
"2023-121440","20231019","20231110","鈴木  貞春","2023121440","41"
"2023-121441","20231019","20231110","長谷川  亜希子","2023121441","30"
"2023-121442","20231019","20231110","宝物産株式会社","2023121442","30,29"
"2023-121443","20231019","20231110","株式会社ミルヒジャパン","2023121443","29,30,43"
"2023-121444","20231019","20231110","angle株式会社","2023121444","35,39,41"
"2023-121445","20231018","20231110","瀬川  徹","2023121445","30"
"2023-121446","20231018","20231110","株式会社隆成","2023121446","21"
"2023-121447","20231018","20231110","合同会社Fielder`s","2023121447","11,20"
"2023-121448","20231018","20231110","株式会社大将水産","2023121448","29,31"
"2023-121449","20231018","20231110","合肥初櫻健康管理咨詢有限公司","2023121449","35,32,5,3"
"2023-121450","20231018","20231110","株式会社はなか","2023121450","41,45"
"2023-121451","20231017","20231110","株式会社いけがみ","2023121451","30"
"2023-121452","20231017","20231110","木森株式会社","2023121452","3,5"
"2023-121453","20231017","20231110","有限会社九南サービス","2023121453","5"
"2023-121454","20231018","20231110","株式会社味香り戦略研究所","2023121454","9,42"
"2023-121455","20231018","20231110","創美株式会社","2023121455","5,21,24,35"
"2023-121456","20231018","20231110","株式会社FPパートナー","2023121456","9,16,35,36,41,42,45"
"2023-121457","20231018","20231110","伸和興業株式会社","2023121457","37"
"2023-121458","20231018","20231110","伸和興業株式会社","2023121458","37"
"2023-121459","20231018","20231110","伸和興業株式会社","2023121459","37"
"2023-121460","20231011","20231110","株式会社ガジェピクセル","2023121460","9,35"
"2023-121461","20231017","20231110","合同会社ファジカ","2023121461","30"
"2023-121462","20231016","20231110","有限会社ブランドショップオキナワ","2023121462","18,24,25,28"
"2023-121463","20231018","20231110","合同会社Deep  Designer","2023121463","25"
"2023-121464","20231018","20231110","合同会社Deep  Designer","2023121464","25"
"2023-121465","20231018","20231110","株式会社しむら","2023121465","3,30"
"2023-121466","20231018","20231110","株式会社しむら","2023121466","3,30"
"2023-121467","20231018","20231110","唐澤  希菜子","2023121467","18,25"
"2023-121468","20231018","20231110","唐澤  希菜子","2023121468","18,25"
"2023-121469","20231018","20231110","竹林  祐子","2023121469","16"
"2023-121470","20231018","20231110","竹林  祐子","2023121470","41"
"2023-121471","20231018","20231110","株式会社エムズパートナーズ","2023121471","43"
"2023-121472","20231018","20231110","株式会社エムズパートナーズ","2023121472","43"
"2023-121473","20231018","20231110","株式会社FPパートナー","2023121473","9,16,35,36,41,42,45"
"2023-121474","20231018","20231110","株式会社FPパートナー","2023121474","9,16,35,36,41,42,45"
"2023-121475","20231018","20231110","株式会社FPパートナー","2023121475","9,16,35,36,41,42,45"
"2023-121476","20231018","20231110","木山  紀子","2023121476","25"
"2023-121477","20231018","20231110","株式会社隆成","2023121477","21"
"2023-121478","20231016","20231110","株式会社MKK","2023121478","35"
"2023-121479","20231018","20231110","小峰  晃","2023121479","9,16,41"
"2023-121480","20231018","20231110","凛プロダクト株式会社","2023121480","9,25"
"2023-121481","20231018","20231110","村上  佳枝","2023121481","29"
"2023-121482","20231018","20231110","吉田  友美","2023121482","41"
"2023-121483","20231017","20231110","株式会社GramEye","2023121483","5,9,10"
"2023-121484","20231018","20231110","加藤  絵美","2023121484","41,44"
"2023-121485","20231017","20231110","株式会社菅野実務研究所","2023121485","37"
"2023-121486","20231018","20231110","匠ソリューションズ株式会社","2023121486","25"
"2023-121487","20231018","20231110","株式会社一新堂","2023121487","14"
"2023-121488","20231017","20231110","公益財団法人大阪府都市整備推進センター","2023121488","45"
"2023-121489","20231018","20231110","合同会社GxIT","2023121489","9,41"
"2023-121490","20231017","20231110","株式会社ソニコ","2023121490","35,41,42,44"
"2023-121491","20231018","20231110","松井  和洋","2023121491","25"
"2023-121492","20231018","20231110","株式会社FRENCH  RIVIERA  DJ","2023121492","33"
"2023-121493","20231018","20231110","株式会社大泉工場","2023121493","35"
"2023-121494","20231018","20231110","宮野  妙子","2023121494","9,39,43"
"2023-121495","20231031","20231110","野口  渓太","2023121495","43"
"2023-121496","20231031","20231110","野口  渓太","2023121496","43"
"2023-121497","20231031","20231110","野口  渓太","2023121497","43"
"2023-121498","20231031","20231110","サニーヘルス株式会社","2023121498","9,35,37,39,40"
"2023-121499","20231031","20231110","サニーヘルス株式会社","2023121499","9,35,37,39,40"
"2023-121500","20231031","20231110","株式会社匠工芸","2023121500","14,28"
"2023-121501","20231031","20231110","古野  裕則","2023121501","35,36,45"
"2023-121502","20231031","20231110","日本ノート株式会社","2023121502","16"
"2023-121503","20231031","20231110","秋田県","2023121503","14,16,36,41"
"2023-121504","20230131","20231110","株式会社 MTG","2023121504","11,28"
"2023-121505","20230131","20231110","株式会社 MTG","2023121505","10,11,28"
"2023-121506","20231031","20231110","株式会社 MTG","2023121506","1,3,7,9,10,11,20,21,44"
"2023-121507","20231031","20231110","株式会社 MTG","2023121507","8"
"2023-121508","20231031","20231110","株式会社ボンズコネクト","2023121508","33"
"2023-121509","20231031","20231110","ローカス  ロボティクス  コーポレイション","2023121509","9,42"
"2023-121510","20231031","20231110","アイシーブリーズ  クーリング  エルエルシー","2023121510","11,12,21"
"2023-121511","20231031","20231110","アイシーブリーズ  クーリング  エルエルシー","2023121511","11,12,21"
"2023-121512","20231031","20231110","株式会社LIFE  FACTORY","2023121512","25"
