"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-036288","20230404","20230413","株式会社ECC","2023036288","35"
"2023-036289","20230404","20230413","徳島トヨタ自動車株式会社","2023036289","35,37"
"2023-036290","20230404","20230413","ニュートラル株式会社","2023036290","9,42"
"2023-036291","20230404","20230413","株式会社ニューロンフォース","2023036291","42"
"2023-036292","20230404","20230413","株式会社TAG","2023036292","30"
"2023-036293","20230323","20230413","株式会社タツフト","2023036293","7,11,17,20"
"2023-036294","20230323","20230413","八木  一也","2023036294","25"
"2023-036295","20230323","20230413","アウェイクアップ  インコーポレーション","2023036295","35,42"
"2023-036296","20230323","20230413","アウェイクアップ  インコーポレーション","2023036296","35,42"
"2023-036297","20230323","20230413","鈴木  健司","2023036297","37"
"2023-036298","20230323","20230413","鈴木  健司","2023036298","35,43"
"2023-036299","20230323","20230413","鈴木  健司","2023036299","35,43"
"2023-036300","20230323","20230413","千葉  智子","2023036300","41"
"2023-036301","20230323","20230413","株式会社タツフト","2023036301","7,11,17,20"
"2023-036302","20230323","20230413","キム  クリスチャン","2023036302","30"
"2023-036303","20230323","20230413","Good  Morning  Tokyo株式会社","2023036303","30"
"2023-036304","20230323","20230413","合同会社三四郎市場","2023036304","9"
"2023-036305","20230323","20230413","PCIソリューションズ株式会社","2023036305","12,37,42"
"2023-036306","20230322","20230413","板倉  恵美","2023036306","29"
"2023-036307","20230322","20230413","ライフワークデザインOKURIMONO合同会社","2023036307","35,41"
"2023-036308","20230322","20230413","有限会社M.R.I.PRODUCTS","2023036308","1,30"
"2023-036309","20230322","20230413","敦賀商工会議所","2023036309","42"
"2023-036310","20230320","20230413","株式会社ファブサイド","2023036310","9,42"
"2023-036311","20230322","20230413","有限会社サン・コーポレーション","2023036311","35,43"
"2023-036312","20230322","20230413","株式会社佐々木製菓","2023036312","30"
"2023-036313","20230320","20230413","株式会社サンワアイ","2023036313","43,44"
"2023-036314","20230322","20230413","株式会社テレマック","2023036314","41"
"2023-036315","20230322","20230413","株式会社かけあしの会","2023036315","29,31,43"
"2023-036316","20230315","20230413","有限会社植木農園","2023036316","31"
"2023-036317","20230315","20230413","株式会社One  Bit","2023036317","11"
"2023-036318","20230317","20230413","ジェイエヌエーテクノロジーカンパニーリミテッド","2023036318","18"
"2023-036319","20230317","20230413","株式会社シフレ","2023036319","18"
"2023-036320","20230322","20230413","藤本  穂乃花","2023036320","41"
"2023-036321","20230322","20230413","藤本  穂乃花","2023036321","41"
"2023-036322","20230322","20230413","山口  麻理子","2023036322","35"
"2023-036323","20230322","20230413","山口  麻理子","2023036323","35,43"
"2023-036324","20230322","20230413","石島  清美","2023036324","30,41"
"2023-036325","20230322","20230413","石島  清美","2023036325","30,41"
"2023-036326","20230322","20230413","石島  清美","2023036326","30,41"
"2023-036327","20230322","20230413","▲浜▼本  厚","2023036327","31"
"2023-036328","20230323","20230413","奥田  聡","2023036328","30,43,29"
"2023-036329","20230322","20230413","株式会社堂島花壇","2023036329","35"
"2023-036330","20230322","20230413","有限会社南豆無線電機","2023036330","9"
"2023-036331","20230322","20230413","谷田  綾子","2023036331","16,41,44"
"2023-036332","20230322","20230413","越戸沢  尋行","2023036332","16,35,36,41,45"
"2023-036333","20230322","20230413","株式会社FreeLabo","2023036333","20"
"2023-036334","20230322","20230413","株式会社ハイランド","2023036334","25"
"2023-036335","20230322","20230413","山本  美保","2023036335","41"
"2023-036336","20230322","20230413","泉谷  勇佑","2023036336","16"
"2023-036337","20230321","20230413","株式会社サルフィオーレ","2023036337","30,43"
"2023-036338","20230322","20230413","西山  美千子","2023036338","41,44"
"2023-036339","20230322","20230413","野村  貴子","2023036339","30,41"
"2023-036340","20230322","20230413","小松  正典","2023036340","20,21"
"2023-036341","20230322","20230413","有限会社サン・コーポレーション","2023036341","35,43"
"2023-036342","20230322","20230413","安田  明純(外1名)","2023036342","35"
"2023-036343","20230322","20230413","株式会社ツーオーツー","2023036343","35"
"2023-036344","20230322","20230413","山下  南都子","2023036344","35"
"2023-036345","20230322","20230413","株式会社ダイアナ","2023036345","25"
"2023-036346","20230322","20230413","来嶋  好恵","2023036346","41"
"2023-036347","20230322","20230413","木下  利子","2023036347","3"
"2023-036348","20230322","20230413","株式会社TTC","2023036348","29,30"
"2023-036349","20230404","20230413","深▲せん▼市▲てぃ▼▲た▼来電科技有限公司","2023036349","9"
"2023-036350","20230404","20230413","株式会社MOFF","2023036350","36"
"2023-036351","20230404","20230413","株式会社ROSETIQUE  JAPAN","2023036351","31"
"2023-036352","20230404","20230413","株式会社ADAMAS","2023036352","36"
"2023-036353","20230404","20230413","株式会社アコーディア・ゴルフ","2023036353","41"
"2023-036354","20230404","20230413","株式会社アコーディア・ゴルフ","2023036354","41"
"2023-036355","20230404","20230413","株式会社アコーディア・ゴルフ","2023036355","41"
"2023-036356","20230404","20230413","株式会社アコーディア・ゴルフ","2023036356","41"
"2023-036357","20230404","20230413","株式会社アコーディア・ゴルフ","2023036357","41"
"2023-036358","20230404","20230413","株式会社アコーディア・ゴルフ","2023036358","41"
"2023-036359","20230404","20230413","株式会社アコーディア・ゴルフ","2023036359","41"
"2023-036360","20230404","20230413","株式会社VHリテールサービス","2023036360","9"
"2023-036361","20230404","20230413","テッレ  チェヴィコ  ソチエタ  コオペラティヴァ  アグリコラ","2023036361","33"
"2023-036362","20230404","20230413","テッレ  チェヴィコ  ソチエタ  コオペラティヴァ  アグリコラ","2023036362","33"
"2023-036363","20230404","20230413","サマー  アル  ガダ  インターナショナル  ジェネラル  トレーディング  カンパニー  エルエルシー","2023036363","4"
"2023-036364","20230404","20230413","共和レザー株式会社","2023036364","18"
"2023-036365","20230404","20230413","共和レザー株式会社","2023036365","18"
"2023-036366","20230404","20230413","アン  チェヒュン","2023036366","3"
"2023-036367","20230404","20230413","高志▲強▼","2023036367","11"
"2023-036368","20230404","20230413","株式会社ジュン","2023036368","14,18,25"
"2023-036369","20230404","20230413","株式会社ジュン","2023036369","18,25"
"2023-036370","20230404","20230413","ベルズニューリテイリング株式会社","2023036370","18,25"
"2023-036371","20230404","20230413","合同会社SCENSE","2023036371","3"
"2023-036372","20230404","20230413","ヴィアゲート株式会社","2023036372","9,35,42"
"2023-036373","20230404","20230413","ヴィアゲート株式会社","2023036373","9,35,42"
"2023-036374","20230404","20230413","天幸製薬株式会社","2023036374","5"
"2023-036375","20230404","20230413","一般社団法人日本伝統医療協会","2023036375","30"
"2023-036376","20230404","20230413","ステップオファー株式会社","2023036376","35"
"2023-036377","20230404","20230413","株式会社ACROVE","2023036377","9,35,41,42"
"2023-036378","20230404","20230413","株式会社ヨセミテ","2023036378","25"
"2023-036379","20230404","20230413","本郷  容子","2023036379","41"
"2023-036380","20230404","20230413","株式会社HAPROT","2023036380","37,41,42"
"2023-036381","20230404","20230413","株式会社COMPLETE  FELLOWS","2023036381","25"
"2023-036382","20230404","20230413","株式会社慶事会","2023036382","9,16,35,41,42,43"
"2023-036383","20230404","20230413","株式会社HAPROT","2023036383","37,41,42"
"2023-036384","20230404","20230413","合同会社エムケーワン","2023036384","35"
"2023-036385","20230404","20230413","都築和久","2023036385","35"
"2023-036386","20230404","20230413","大野  貴弘","2023036386","25"
"2023-036387","20230404","20230413","川島辰吾","2023036387","21"
"2023-036388","20230404","20230413","山田  貫太","2023036388","21"
"2023-036389","20230404","20230413","株式会社エクセルリビング","2023036389","11,21,35,43"
"2023-036390","20230404","20230413","釼持駿","2023036390","9,35,41,42"
