"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-099658","20230906","20230915","鹿児島県","2023099658","35"
"2023-099659","20230906","20230915","東レエンジニアリングDソリューションズ株式会社","2023099659","9"
"2023-099660","20230906","20230915","株式会社無限","2023099660","42"
"2023-099661","20230906","20230915","株式会社くろがね工作所","2023099661","20"
"2023-099662","20230906","20230915","株式会社サンリオ","2023099662","3,8,14,15,16,18,20,24,25,26,28,30,41,43"
"2023-099663","20230906","20230915","工游記企業管理(深▲せん▼)集団有限公司","2023099663","9"
"2023-099664","20230906","20230915","KIMONO  TOKYO  TOSHIE合同会社","2023099664","41"
"2023-099665","20230825","20230915","株式会社noffice","2023099665","43,25,26"
"2023-099666","20230825","20230915","一般社団法人イーメディカル","2023099666","35,41,44"
"2023-099667","20230825","20230915","ジントレード株式会社","2023099667","31"
"2023-099668","20230825","20230915","ジントレード株式会社","2023099668","31"
"2023-099669","20230825","20230915","野田  雅基","2023099669","35"
"2023-099670","20230825","20230915","野田  雅基","2023099670","42"
"2023-099671","20230825","20230915","株式会社She's  KDS","2023099671","3"
"2023-099672","20230825","20230915","株式会社She's  KDS","2023099672","3"
"2023-099673","20230825","20230915","鈴木  功司","2023099673","24"
"2023-099674","20230825","20230915","株式会社SILVA","2023099674","25"
"2023-099675","20230825","20230915","株式会社awajishima  resort","2023099675","41"
"2023-099676","20230825","20230915","株式会社BRUTAL","2023099676","29,30,31,41,43"
"2023-099677","20230825","20230915","株式会社JBB","2023099677","25"
"2023-099678","20230825","20230915","株式会社VAMOS","2023099678","36,42"
"2023-099679","20230825","20230915","補助金活用支援会合同会社","2023099679","35"
"2023-099680","20230825","20230915","X1Studio株式会社","2023099680","9,11,37,42"
"2023-099681","20230825","20230915","株式会社プルミエ","2023099681","25"
"2023-099682","20230825","20230915","一般社団法人イーメディカル","2023099682","3,5,35,41,44"
"2023-099683","20230824","20230915","フライソフト株式会社","2023099683","14"
"2023-099684","20230824","20230915","株式会社イーリス","2023099684","9,16,35,36,41,42"
"2023-099685","20230823","20230915","有限会社ISM","2023099685","18,25"
"2023-099686","20230823","20230915","株式会社豊栄産業","2023099686","41"
"2023-099687","20230823","20230915","平川  善博","2023099687","35,43"
"2023-099688","20230823","20230915","平川  善博","2023099688","30"
"2023-099689","20230824","20230915","古川  悠太","2023099689","29"
"2023-099690","20230824","20230915","古川  悠太","2023099690","29"
"2023-099691","20230823","20230915","備南ハイフーズ株式会社","2023099691","29"
"2023-099692","20230823","20230915","備南ハイフーズ株式会社","2023099692","29"
"2023-099693","20230823","20230915","備南ハイフーズ株式会社","2023099693","29"
