"出願番号","出願日","公開日","出願人","詳細","商品及び役務の区分"
"2023-118431","20231024","20231102","シミックホールディングス株式会社","2023118431","9,35,42,44"
"2023-118432","20231024","20231102","株式会社セベル・ピコ","2023118432","35"
"2023-118433","20231024","20231102","株式会社アルテミス","2023118433","35"
"2023-118434","20231024","20231102","シンガポール  ジャスト  ゲーム  テクノロジー    プライベート・リミテッド","2023118434","41"
"2023-118435","20231024","20231102","シンガポール  ジャスト  ゲーム  テクノロジー    プライベート・リミテッド","2023118435","9"
"2023-118436","20231024","20231102","株式会社BBB","2023118436","9,14,16,24,25,26,28,35,41"
"2023-118437","20231024","20231102","株式会社BBB","2023118437","9,14,16,24,25,26,28,41"
"2023-118438","20231024","20231102","株式会社BBB","2023118438","9,14,16,24,25,26,28,41"
"2023-118439","20231024","20231102","株式会社BBB","2023118439","9,14,16,24,25,26,28,41"
"2023-118442","20231024","20231102","ファーストスレッド株式会社","2023118442","18,25"
"2023-118444","20231024","20231102","株式会社ノーリツ","2023118444","11"
"2023-118445","20231024","20231102","株式会社ノーリツ","2023118445","11"
"2023-118446","20231024","20231102","株式会社ウルタロウ","2023118446","45"
"2023-118447","20231024","20231102","エビス株式会社","2023118447","21"
"2023-118448","20231024","20231102","呉松","2023118448","18"
"2023-118449","20231024","20231102","呉松","2023118449","24"
"2023-118450","20231024","20231102","ランジス  エルエルシー","2023118450","9"
"2023-118451","20231024","20231102","ランジス  エルエルシー","2023118451","35"
"2023-118452","20231024","20231102","株式会社柴田産業","2023118452","36"
"2023-118453","20231024","20231102","株式会社柴田産業","2023118453","36"
"2023-118454","20231024","20231102","石家庄瑶鯨貿易有限公司","2023118454","22"
"2023-118455","20231024","20231102","金華市斗牛工芸品有限公司","2023118455","16"
"2023-118456","20231024","20231102","▲ら▼河市勇泉商貿有限公司","2023118456","25"
"2023-118457","20231024","20231102","佛山市素源家具有限公司","2023118457","25"
"2023-118458","20231024","20231102","玉井  亜貴","2023118458","44"
"2023-118459","20231024","20231102","合同会社DMM.com","2023118459","9,14,16,18,20,21,26,28,35,41"
"2023-118460","20231024","20231102","合同会社DMM.com","2023118460","9,14,16,18,20,21,26,28,35,41"
"2023-118461","20231024","20231102","栄商事株式会社","2023118461","44"
"2023-118462","20231024","20231102","株式会社マプリィ","2023118462","35"
"2023-118463","20231024","20231102","仲埜  円","2023118463","44"
"2023-118464","20231024","20231102","仲埜  円","2023118464","44"
"2023-118465","20231024","20231102","ソ,ウン  ハ","2023118465","28"
"2023-118466","20231024","20231102","内田  貫","2023118466","7"
"2023-118467","20231024","20231102","カルビー株式会社","2023118467","29"
"2023-118468","20231024","20231102","タイムレスジャパン株式会社","2023118468","41"
"2023-118469","20231024","20231102","西牧  正晴","2023118469","18,25"
"2023-118470","20231024","20231102","上海酒総酒店設備有限公司","2023118470","16"
"2023-118471","20231024","20231102","福州植護品牌管理有限公司","2023118471","16"
"2023-118472","20231024","20231102","株式会社グレーション","2023118472","7,9,11,20,25,35"
"2023-118473","20231024","20231102","株式会社グレーション","2023118473","11,20,35"
"2023-118474","20231024","20231102","株式会社グレーション","2023118474","11,20,35"
"2023-118475","20231024","20231102","株式会社グレーション","2023118475","20,35"
"2023-118476","20231024","20231102","恩田  一生","2023118476","30"
"2023-118477","20231024","20231102","株式会社グッドシステムデザイン","2023118477","9"
"2023-118478","20231024","20231102","本村  明紀","2023118478","3"
"2023-118479","20231024","20231102","本村  明紀","2023118479","3"
"2023-118480","20231024","20231102","韓進(上海)食品有限公司","2023118480","29,30"
"2023-118481","20231024","20231102","一般社団法人岳温泉観光協会","2023118481","41"
"2023-118482","20231024","20231102","シフト  リミテッド","2023118482","5"
"2023-118483","20231024","20231102","佐藤  有紀","2023118483","41"
"2023-118484","20231024","20231102","炬光科技(厦門)有限責任公司","2023118484","18"
"2023-118485","20231024","20231102","張冠永","2023118485","21"
"2023-118486","20231024","20231102","深▲せん▼市安博運控科技有限公司","2023118486","20"
"2023-118487","20231024","20231102","アクシオン  イノベーション  エルエルシー","2023118487","9"
"2023-118488","20231024","20231102","無錫網馳網絡信息科技有限公司","2023118488","24"
"2023-118489","20231024","20231102","東莞碧海電子科技有限公司","2023118489","9"
"2023-118490","20231024","20231102","成都三合開天文化伝播有限責任公司","2023118490","18"
"2023-118491","20231024","20231102","泰州世成網絡科技有限公司","2023118491","16,25"
"2023-118492","20231024","20231102","広州市寰宇科技有限公司","2023118492","9"
"2023-118493","20231024","20231102","云眸智造(深▲せん▼)科技有限公司","2023118493","11"
"2023-118494","20231024","20231102","万暁星","2023118494","9"
"2023-118495","20231024","20231102","文昌張快帥網絡科技有限公司","2023118495","20"
"2023-118496","20231024","20231102","ハナビ  カンパニー・リミテッド","2023118496","20"
"2023-118497","20231025","20231102","▲高▼野  道夫","2023118497","28"
"2023-118498","20231025","20231102","株式会社 響","2023118498","29,30,32"
"2023-118499","20231025","20231102","大久保  未央","2023118499","16"
"2023-118500","20231025","20231102","株式会社ラフィーネインターナショナル","2023118500","1,35"
"2023-118501","20231025","20231102","株式会社ラフィーネインターナショナル","2023118501","1,35"
"2023-118502","20231025","20231102","株式会社エネワンでんき","2023118502","39"
"2023-118503","20231025","20231102","株式会社ラフィーネインターナショナル","2023118503","5,35"
"2023-118504","20231025","20231102","株式会社ラフィーネインターナショナル","2023118504","5,35"
"2023-118505","20231025","20231102","株式会社イオンファンタジー","2023118505","21,30,35,43"
"2023-118506","20231025","20231102","株式会社イオンファンタジー","2023118506","36"
"2023-118507","20231025","20231102","菊水酒造株式会社","2023118507","9,10,18,21,24,25,26,28"
"2023-118508","20231025","20231102","トヨタ自動車株式会社","2023118508","9,12,39,42"
"2023-118509","20231025","20231102","新電元工業株式会社","2023118509","9,37"
"2023-118510","20231025","20231102","新電元工業株式会社","2023118510","9,37"
"2023-118511","20231025","20231102","株式会社VOCs  Medical  JAPAN","2023118511","10,44"
"2023-118512","20231025","20231102","有限会社バランス","2023118512","30"
"2023-118513","20231025","20231102","時代株式会社","2023118513","30,35,43"
"2023-118514","20231025","20231102","西岡  郁香","2023118514","35"
"2023-118515","20231025","20231102","大扇産業株式会社","2023118515","3,5"
"2023-118516","20231025","20231102","大扇産業株式会社","2023118516","3,5"
"2023-118517","20231025","20231102","有限会社大田呉服店","2023118517","9"
"2023-118518","20231025","20231102","原  秀史","2023118518","16"
"2023-118519","20231025","20231102","株式会社リプロネクスト","2023118519","35"
"2023-118520","20231025","20231102","株式会社リプロネクスト","2023118520","41"
"2023-118521","20231025","20231102","任天堂株式会社(外2名)","2023118521","9"
"2023-118522","20231025","20231102","スエルテ合同会社","2023118522","21,25"
"2023-118523","20231025","20231102","安徽省▲カ▼楽優文化用品有限公司","2023118523","2"
"2023-118524","20231025","20231102","安徽省▲カ▼楽優文化用品有限公司","2023118524","16"
"2023-118525","20231025","20231102","アキュリスファーマ株式会社","2023118525","5"
"2023-118526","20231025","20231102","アキュリスファーマ株式会社","2023118526","5"
"2023-118527","20231025","20231102","アキュリスファーマ株式会社","2023118527","5"
"2023-118528","20231025","20231102","アキュリスファーマ株式会社","2023118528","5"
"2023-118529","20231025","20231102","アキュリスファーマ株式会社","2023118529","5"
"2023-118530","20231025","20231102","アキュリスファーマ株式会社","2023118530","5"
"2023-118531","20231025","20231102","アキュリスファーマ株式会社","2023118531","5"
"2023-118532","20231025","20231102","リ・プロダクツ株式会社","2023118532","37"
"2023-118533","20231025","20231102","株式会社東都冶金","2023118533","40"
"2023-118534","20231025","20231102","明治製薬株式会社","2023118534","3"
"2023-118535","20231025","20231102","東和薬品株式会社","2023118535","5,35"
"2023-118536","20231025","20231102","オハナホーム株式会社","2023118536","41"
"2023-118537","20231025","20231102","株式会社D&М","2023118537","41"
"2023-118538","20231025","20231102","バーリントン  メディカル  エルエルシー","2023118538","10"
"2023-118539","20231025","20231102","バーリントン  メディカル  エルエルシー","2023118539","10"
"2023-118540","20231025","20231102","株式会社SASSE","2023118540","3"
"2023-118541","20231025","20231102","一般社団法人大阪ブランディング","2023118541","41"
"2023-118542","20231025","20231102","アドソル日進株式会社","2023118542","9,42"
"2023-118543","20231025","20231102","山口  誠一郎","2023118543","35"
"2023-118544","20231025","20231102","山口  誠一郎","2023118544","41"
"2023-118545","20231025","20231102","株式会社アルトルイズム","2023118545","5"
"2023-118546","20231025","20231102","株式会社アルトルイズム","2023118546","3"
"2023-118547","20231025","20231102","株式会社W-Insight","2023118547","3,41,44"
"2023-118548","20231025","20231102","ソフトバンク株式会社","2023118548","9,35,36,42"
"2023-118549","20231025","20231102","稲葉  壮一郎","2023118549","45"
"2023-118550","20231025","20231102","稲葉  壮一郎","2023118550","45"
"2023-118551","20231025","20231102","稲葉  壮一郎","2023118551","45"
"2023-118552","20231025","20231102","大▲連▼医▲諾▼生物股▲ふん▼有限公司","2023118552","1"
"2023-118553","20231025","20231102","シガ  テクノロジーズ  インコーポレイテッド","2023118553","5"
"2023-118554","20231025","20231102","金子農機株式会社","2023118554","7"
"2023-118555","20231025","20231102","株式会社リリーズガーデン","2023118555","44"
"2023-118556","20231025","20231102","株式会社アグレックス","2023118556","44"
"2023-118557","20231025","20231102","服部製紙株式会社","2023118557","3"
"2023-118558","20231025","20231102","株式会社諸岡","2023118558","7,12"
"2023-118559","20231025","20231102","株式会社諸岡","2023118559","7,12"
"2023-118560","20231025","20231102","ソフトバンク株式会社","2023118560","35,36,37,38,42"
"2023-118561","20231025","20231102","ソフトバンク株式会社","2023118561","35,36,37,38,42"
"2023-118562","20231025","20231102","株式会社オオヨドコーポレーション","2023118562","3"
"2023-118563","20231025","20231102","石垣  博也","2023118563","31"
"2023-118564","20231025","20231102","富士フイルム株式会社","2023118564","3"
"2023-118565","20231025","20231102","株式会社ロイネ","2023118565","25"
"2023-118566","20231025","20231102","日本ペットフード株式会社","2023118566","31"
"2023-118567","20231025","20231102","有限会社WORKS  HAIR","2023118567","3,44"
"2023-118568","20231025","20231102","日本ペットフード株式会社","2023118568","31"
"2023-118569","20231025","20231102","キング醸造株式会社","2023118569","30"
"2023-118570","20231025","20231102","ソース  カンパニー  インターナショナル  プロプライエタリー  リミテッド","2023118570","25"
"2023-118571","20231025","20231102","東雲株式会社","2023118571","28"
"2023-118572","20231025","20231102","テルモ  カーディオバスキュラー  システムズ  コーポレイション","2023118572","10"
"2023-118573","20231025","20231102","張玉萍","2023118573","25"
